Audio Filename,Text
audio_sample_2183.mp3,Ologun is the third brother in a family of thirty-one brothers and sisters.
audio_sample_2184.mp3,They would also destroy a gas plant in Otu Jeremi within a few days.
audio_sample_2185.mp3,Choose the voice your assistant will use to talk to you.
audio_sample_2186.mp3,"A plate, you'll see something like We have I see a dog, ok. Hairy hairy, the color is a bit of uhmm gold kind of, I don't know. But the background is blurry, blurry. With blue chain on it's neck. Ehh Ok, next."
audio_sample_2187.mp3,"the Bird is black, Okay. Okay. Next one. Okay. So, this is another bird like black, and it's looking towards the  towards the right. it's standing on a grass, the background is green. It's just the grass and the bird nothing else."
audio_sample_2188.mp3,"I don't really know that one you can skip it.  Okay, now this is this is the most common, the most common eh the most common ehh like, illness anybody can get in Africa, in Nigeria.  Malaria, malaria. Good."
audio_sample_2189.mp3,The pleasure of Cobain’s left-field excursions into Burroughs-ian collage will hold scant value to anyone not already convinced of the author’s genius
audio_sample_2190.mp3,Navigate to talk or text with the assistant
audio_sample_2191.mp3,Create shortcuts to finish tasks faster
audio_sample_2192.mp3,Dibia and obia practices were transported to the British Caribbean during the slave trade and became known as obeah
audio_sample_2193.mp3,A team with reasonable prospects could finish with five wins and receive a roster boosting priority draft pick.
audio_sample_2194.mp3,"Um waiting for it to change.  Its not changing why? What are you seeing? Ok now am seeing dog, are you seeing dogs too? ok I see a dog this dog has a brown and white body, behind is like a guy wearing a brown trouser its standing next to the dog to the right.  And then there is door behind a white door behind them. This dog has a brown body um the neck, from the neck the neck down to the two legs in front are white, the middle of the face of the dog is also white. The dog is facing, angle angle angle 120. But there is a man with a brown trouser standing next to the dog but the man's entire body is not showing just the guy's leg, and the guys hand small is showing the guys hand to the to the, to the I don't know whether to call it to the back of the dog or the bum bum of the dog.  Oh shit. Ok now there"
audio_sample_2195.mp3,The men dress with a Kaftan on Jalabiya
audio_sample_2196.mp3,The oil originates in Polynesia
audio_sample_2197.mp3,Quote me any day anytime
audio_sample_2198.mp3,Nonstop flights from Helsinki to Bristol are about ten hours and four minutes long
audio_sample_2199.mp3,"Ammm, you are writing ahh, uh ok the wife of Obama. Yeah she has uhh uh you know when ok when someone is famous and uh and they write uh something about them it's not a poem it's what? like a biography? Yes."
audio_sample_2200.mp3,
audio_sample_2201.mp3,Can't send text messages from this device
audio_sample_2202.mp3,Vince shared a location with you.
audio_sample_2203.mp3,The law must be respected
audio_sample_2204.mp3,"Okay. what I have in front of me is a plate of meat, it looks like pork meat Grill. Yeah it looks like pork meat in sauce brown. It looks yes brown. Though the plate  White Plate Yes it's a white plate at the top right corner there is a black angle Yea did you got it? Alright Yea"
audio_sample_2205.mp3,The word Urhobo refers to a group of people rather than a territory
audio_sample_2206.mp3,These Ndom villages live in a different ecological zone from those of the Plateau and oil palm plantations and gallery forest are found there.
audio_sample_2207.mp3,"Ok, I'm seeing a bird. A bird that is looking to the left, a black bird. Black or grayish bird. Its standing on just a single stone The background is blurry Its facing"
audio_sample_2208.mp3,The pastor should remain sacked
audio_sample_2209.mp3,Dibia are the mystic mediators between the human world and the spirit world.
audio_sample_2210.mp3,"It is heavily influenced by Rudyard Kipling's \""the Jungle Book\""."
audio_sample_2211.mp3,"Ok. Ok now, this is a bird again. Its black, white, and brown. It's on a hanging branch, kind of like the other picture but it's facing the right this time around. The background is also blurry. "
audio_sample_2212.mp3,I've got a great language question for you
audio_sample_2213.mp3,Pass by Olabisi Store on the left
audio_sample_2214.mp3,Set an alarm for every Monday afternoon.
audio_sample_2215.mp3,It is thirty four degrees with a chance of storms in Owo
audio_sample_2216.mp3,Clean out your ears.
audio_sample_2217.mp3,"Ermm. So I'm thinking that When it happens. There's Like. Like. Like it is an earthquake. But. It's not an earthquake it's like the other one. Whenever it happens. Buildings are like. Tornado. No it's something else. Very big. Emm. And it involves. Water. Erm. Ah. Did you add water?   Water and air. Yes. And sometimes , its just. The air. I don't know. Okay let's skip."
audio_sample_2218.mp3,Binge on this TV question.
audio_sample_2219.mp3,There are no distinguishable differences in genre styles between young adult fiction and adult fiction.
audio_sample_2220.mp3,App language cannot be changed.
audio_sample_2221.mp3,Add a calendar event from this morning to tomorrow evening
audio_sample_2222.mp3,She left the marriage because of her secret affair with the so-called Mattmax
audio_sample_2223.mp3,Carl Hagenbeck designed enclosures with concrete rocks more open space and a moat instead of bars more closely resembling a natural habitat
audio_sample_2224.mp3,Ogbonna Nwuke's father worked with the Okpara administration
audio_sample_2225.mp3,Spare parts were scarce.
audio_sample_2226.mp3,"The adults prefer ripe fruits, of which they suck the sugary liquids."
audio_sample_2227.mp3,The refractive index of air depends on temperature giving rise to refraction effects such as the mirage when the temperature gradient is large
audio_sample_2228.mp3,The European Netherlands is shared between the Atlantic European and Central European provinces.
audio_sample_2229.mp3,The new ones are pretty much my insecurities or paranoia of whatever I'm going through at this part of my life.
audio_sample_2230.mp3,Change the order of your narrated news by dragging.
audio_sample_2231.mp3,A new way for android users to discover and listen to the world's podcasts
audio_sample_2232.mp3,There's only one round left.
audio_sample_2233.mp3,It is sixteen degrees with freezing rain in Tokyo.
audio_sample_2234.mp3,Sorry emergency calls aren't available on Google home
audio_sample_2235.mp3,
audio_sample_2236.mp3,The Centre is served by ferry services and has busy taxi ranks
audio_sample_2237.mp3,It is thirty three degrees and mostly sunny in Abonnema
audio_sample_2238.mp3,The plateau was named after Fulani Muslim leader Modibo Adama
audio_sample_2239.mp3,"Lewis laughed and leered, growled and crooned, pounding and gliding down the keyboard in equal measure."
audio_sample_2240.mp3,During this expansion Franks migrating to the south eventually adopted the vulgar Latin of the local population
audio_sample_2241.mp3,The other major languages are Hausa Igbo Yoruba Urhobo Ibibio Edo Fulfulde Kanuri and Igala
audio_sample_2242.mp3,There are three cities with nonstop flights to Jerusalem.
audio_sample_2243.mp3,The exact population of Metropolitan Lagos is disputed.
audio_sample_2244.mp3,Many complicated ideas about the rainbow have been formed
audio_sample_2245.mp3,Stirabout is an Irish porridge traditionally made by stirring oats into boiling water.
audio_sample_2246.mp3,"Go ahead.  Ok so there is a white plate, on top of the white plate there is waffles.  and there is berries poured on the side. Towards the top. There is something that look like sun flower. "
audio_sample_2247.mp3,Tap here to change device assistant language settings.
audio_sample_2248.mp3,"This is a dog. The dog is facing forward, it's walking forward. It's in a grassy area. The dog is brown The dog is black and white.  I can't really see the eyes of the dog. The dog is walking? It's walking forward, yes. "
audio_sample_2249.mp3,Set a timer for three minutes.
audio_sample_2250.mp3,"Ok. Erm okay. Be careful not to use the forbidden words. Alright erm. Yeah yeah. Where's the place where you see erm. Things made by. Artist. A gallery. No. Art gallery. Ahh exhibition? No. No. Uhhh. People who have through ages people who you know could use history, a place where you keep history is yeah. Museum. Museum ok  Yes yeah."
